Audi-a3,Audi-a5,Audi-q5,BMW-1-series,BMW-4-series,BMW-x3,Honda-pilot,Jeep-wrangler,MINI-clubman,MINI-countryman,Mazda-mazda5,Mercedes-Benz-gla,Mercedes-Benz-glk,Mitsubishi-outlander,Nissan-370z,Nissan-quest,Nissan-rogue-select,Subaru-outback,Toyota-tacoma,Volkswagen-cc,LABEL,PATH
0.7020662426948547,0.012602277100086212,4.71215422237492e-09,1.001318537419138e-06,0.2793193757534027,4.7602625841136614e-07,2.416698438589826e-11,3.7633077210053045e-11,1.8875168734666659e-06,1.4286951177666651e-08,1.9294505193556688e-07,0.0023414853494614363,1.9975993836851558e-07,2.711572506086668e-06,0.001966738374903798,5.168119404652671e-12,0.0016778481658548117,2.8830120299971895e-06,2.8203243560009916e-11,1.674554187047761e-05,Audi-a3,mini_pictures\test\Audi-a3\Audi-a3_5ee6ce7e5db6_02.jpg
5.7343291700817645e-05,2.472301048328518e-06,1.454205072332071e-11,4.2217475737516e-08,1.9642175175249577e-07,6.737546176353859e-13,1.0164613742733318e-16,3.7014109555144614e-09,7.304789412243551e-11,3.049688834799724e-10,6.745939798522699e-14,0.9999399185180664,1.2204221169420594e-15,8.79729969427423e-12,8.998062017706587e-11,7.061461761141727e-22,2.0473392425834902e-10,4.151155461040723e-11,7.512265858375833e-16,3.2077883101513938e-15,Audi-a3,mini_pictures\test\Audi-a3\Audi-a3_5ee6ce7e5db6_04.jpg
0.018892338499426842,0.00010294543608324602,5.952276449505689e-09,3.3992946555372328e-06,0.00015370162145700306,2.9676717490769236e-14,4.725795005206509e-17,1.161422602535822e-08,6.099259053371497e-08,2.552421938162297e-05,9.588683335835443e-14,0.9808201789855957,1.3532518855496889e-11,3.7227210203383265e-10,1.7296782743869699e-06,7.64519623802895e-23,6.896633264474872e-11,1.9439079679273163e-08,4.516465225087602e-15,4.0834025207383065e-14,Audi-a3,mini_pictures\test\Audi-a3\Audi-a3_5ee6ce7e5db6_06.jpg
0.9998890161514282,4.901224315290165e-07,1.0009084252876003e-14,0.00010755032417364419,1.6577480721480242e-08,4.7934180631920356e-14,8.389398250657786e-21,8.457558438312862e-12,3.37745775791376e-10,7.461133044728285e-09,1.6144595358399787e-14,6.918055817095592e-08,6.843477379478318e-18,1.0924032945586193e-12,2.9006203021708643e-06,3.275890359230174e-19,1.616741762688889e-08,1.881664268843508e-10,7.790793981885791e-17,1.471113720250366e-16,Audi-a3,mini_pictures\test\Audi-a3\Audi-a3_5ee6ce7e5db6_11.jpg
0.3447871506214142,0.001326528494246304,1.4934670167221498e-09,3.787050673054182e-06,0.6374822854995728,1.3944366494822447e-10,2.3151336601382085e-14,2.010327126121536e-13,2.349894384678919e-05,4.561400590574749e-09,9.03799701745811e-08,5.7572465266275685e-06,8.102295501188905e-10,9.263252387370358e-09,5.510782557394123e-06,8.402445948220427e-13,0.0163562074303627,7.344739039183423e-09,8.567086384921041e-14,9.21839182410622e-06,Audi-a3,mini_pictures\test\Audi-a3\Audi-a3_6fbd22ce7275_02.jpg
0.9999322891235352,1.1311513844702858e-05,3.2957107095471505e-12,7.834964321773441e-08,4.480600546230562e-05,8.838117737663964e-12,1.929602926955115e-17,2.8092931626810813e-12,1.1059582902817056e-05,4.587210819528842e-12,1.2388386982919997e-09,1.172929753323615e-08,7.992743497760822e-15,3.6715153486910346e-12,2.907968053023069e-07,2.3339836689892596e-16,6.983437117469293e-08,1.8967639958678006e-11,1.1440645319668076e-15,1.14273390749986e-08,Audi-a3,mini_pictures\test\Audi-a3\Audi-a3_6fbd22ce7275_07.jpg
0.9916107058525085,0.0008203029865399003,1.2684389129324902e-12,1.9349607100593857e-05,0.0019292947836220264,0.00019987310224678367,4.760898619782239e-11,1.2579944197455006e-08,7.313190872082487e-05,5.831691305502318e-05,0.0012734202900901437,6.985100640122255e-07,6.972439986485668e-11,8.890654434878797e-09,0.0038589409086853266,3.177118346187058e-09,0.00015577790327370167,6.462142465579745e-08,6.710742378457368e-11,1.7645255256937276e-09,Audi-a3,mini_pictures\test\Audi-a3\Audi-a3_6fbd22ce7275_10.jpg
0.9972702860832214,0.0002740324707701802,5.882196418838248e-08,0.00011397484195185825,0.0020553648937493563,1.4312718121800572e-07,5.6167310386046054e-11,2.0415476615320805e-16,9.298079817199323e-07,1.2476680799622386e-09,3.777151141548529e-05,6.956064680707641e-06,1.6411762226997695e-10,3.954416794016424e-09,0.00024014014343265444,2.8194448997709287e-09,1.3367676757192193e-11,1.1787874842905666e-10,1.1003288124394883e-12,2.4993741476464493e-07,Audi-a3,mini_pictures\test\Audi-a3\Audi-a3_766d06abbb29_03.jpg
0.6867483854293823,0.0008721217745915055,3.873559251132974e-08,4.038368842884665e-06,0.31109604239463806,4.014149457276517e-09,7.314855943185705e-10,1.0468072772268269e-14,3.992174590905506e-09,8.027644327057715e-09,1.121400055126287e-05,4.0778168113320135e-06,9.731615864438936e-05,2.774210861034021e-09,0.00011373842426110059,3.21727107177594e-08,2.275823796082932e-08,1.259888904314721e-07,4.99916161800229e-08,0.0010527765844017267,Audi-a3,mini_pictures\test\Audi-a3\Audi-a3_766d06abbb29_08.jpg
0.9999783039093018,1.479885213484522e-05,8.120727939923966e-13,3.5483453757478856e-06,1.2842201080331961e-08,3.1600802703757314e-12,2.2831466043796286e-16,2.696189778243824e-19,3.3627864381990946e-11,3.110840057773956e-11,2.524371289780447e-08,2.0100539288581132e-11,1.4140693282115036e-14,4.434898195210257e-12,6.464004331796502e-10,1.9123366085116444e-12,2.259026965489852e-09,1.3346601690500393e-07,2.5172801343398277e-11,3.16066552841221e-06,Audi-a3,mini_pictures\test\Audi-a3\Audi-a3_7cb4454776b7_10.jpg
